,Unnamed: 0,OBO Ontology ID,Markers
770,15,[kidney loop of Henle thin descending limb epithelial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1001111),MYO9A
771,15,[kidney loop of Henle thin descending limb epithelial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1001111),COL4A3
772,15,[kidney loop of Henle thin descending limb epithelial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1001111),NEBL
773,16,[vasa recta descending limb cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1001285),PALMD
774,16,[vasa recta descending limb cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1001285),ADGRL4
775,16,[vasa recta descending limb cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1001285),ADAMTS6
776,16,[vasa recta descending limb cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1001285),EFNB2
777,16,[vasa recta descending limb cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1001285),CDH13
778,16,[vasa recta descending limb cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1001285),PTPRB
779,16,[vasa recta descending limb cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1001285),SYN3
780,16,[vasa recta descending limb cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1001285),RUNX1T1
781,16,[vasa recta descending limb cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1001285),PLPP1
782,16,[vasa recta descending limb cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1001285),TIMP3
783,17,[kidney distal convoluted tubule epithelial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1000849),LINC01055
784,17,[kidney distal convoluted tubule epithelial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1000849),SLC12A3
785,17,[kidney distal convoluted tubule epithelial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1000849),TRPM6
786,17,[kidney distal convoluted tubule epithelial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1000849),CACNA1D
787,17,[kidney distal convoluted tubule epithelial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1000849),TMEM52B
788,17,[kidney distal convoluted tubule epithelial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1000849),ARHGAP6
789,17,[kidney distal convoluted tubule epithelial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1000849),LINC01762
790,17,[kidney distal convoluted tubule epithelial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1000849),FGF13
791,17,[kidney distal convoluted tubule epithelial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1000849),EGF
792,17,[kidney distal convoluted tubule epithelial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1000849),TRPM7
793,18,[kidney distal convoluted tubule epithelial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1000849),TMEM52B
794,18,[kidney distal convoluted tubule epithelial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1000849),TRPM6
795,18,[kidney distal convoluted tubule epithelial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1000849),SLC12A3
796,18,[kidney distal convoluted tubule epithelial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1000849),SCN2A
797,18,[kidney distal convoluted tubule epithelial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1000849),NFE2L2
798,18,[kidney distal convoluted tubule epithelial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1000849),LINC01762
799,18,[kidney distal convoluted tubule epithelial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1000849),WNK1
800,18,[kidney distal convoluted tubule epithelial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1000849),ATP1B1
801,18,[kidney distal convoluted tubule epithelial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1000849),TOX3
802,18,[kidney distal convoluted tubule epithelial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1000849),KITLG
803,19,[fibroblast](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_0000057),ADAMTS12
804,19,[fibroblast](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_0000057),ABCA6
805,19,[fibroblast](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_0000057),FBLN5
806,19,[fibroblast](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_0000057),CDH11
807,19,[fibroblast](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_0000057),CCBE1
808,19,[fibroblast](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_0000057),SVEP1
809,19,[fibroblast](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_0000057),NID1
810,19,[fibroblast](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_0000057),C7
811,19,[fibroblast](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_0000057),CLMP
812,19,[fibroblast](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_0000057),ATRNL1
813,20,[glomerular capillary endothelial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1001005),HECW2
814,20,[glomerular capillary endothelial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1001005),BTNL9
815,20,[glomerular capillary endothelial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1001005),FLT1
816,20,[glomerular capillary endothelial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1001005),PLAT
817,20,[glomerular capillary endothelial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1001005),EMCN
818,20,[glomerular capillary endothelial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1001005),PLPP3
819,20,[glomerular capillary endothelial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1001005),SMAD6
820,20,[glomerular capillary endothelial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1001005),TEK
821,20,[glomerular capillary endothelial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1001005),SHANK3
822,20,[glomerular capillary endothelial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1001005),PTPRB
823,21,[kidney inner medulla collecting duct epithelial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1000547),CAPN8
824,21,[kidney inner medulla collecting duct epithelial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1000547),ANK3
825,21,[kidney inner medulla collecting duct epithelial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1000547),LINC01924
826,21,[kidney inner medulla collecting duct epithelial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1000547),ABTB2
827,21,[kidney inner medulla collecting duct epithelial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1000547),SLC14A2
828,21,[kidney inner medulla collecting duct epithelial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1000547),SAMD12
829,21,[kidney inner medulla collecting duct epithelial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1000547),GRIP1
830,21,[kidney inner medulla collecting duct epithelial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1000547),NAALADL2
831,21,[kidney inner medulla collecting duct epithelial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1000547),PCDH7
832,21,[kidney inner medulla collecting duct epithelial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1000547),SDK1
833,22,[renal beta-intercalated cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_0002201),SLC4A9
834,22,[renal beta-intercalated cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_0002201),SLC26A4
835,22,[renal beta-intercalated cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_0002201),LINC01187
836,22,[renal beta-intercalated cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_0002201),SLC35F3
837,22,[renal beta-intercalated cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_0002201),IL18
838,22,[renal beta-intercalated cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_0002201),DGKI
839,22,[renal beta-intercalated cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_0002201),PPM1E
840,22,[renal beta-intercalated cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_0002201),PDZD2
841,22,[renal beta-intercalated cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_0002201),CLNK
842,22,[renal beta-intercalated cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_0002201),NEBL
843,23,[endothelial cell of lymphatic vessel](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_0002138),TBX1
844,23,[endothelial cell of lymphatic vessel](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_0002138),CCL21
845,23,[endothelial cell of lymphatic vessel](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_0002138),MMRN1
846,23,[endothelial cell of lymphatic vessel](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_0002138),PKHD1L1
847,23,[endothelial cell of lymphatic vessel](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_0002138),SEMA3A
848,23,[endothelial cell of lymphatic vessel](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_0002138),FLRT2
849,23,[endothelial cell of lymphatic vessel](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_0002138),RELN
850,23,[endothelial cell of lymphatic vessel](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_0002138),GRAPL
851,23,[endothelial cell of lymphatic vessel](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_0002138),ELK3
852,23,[endothelial cell of lymphatic vessel](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_0002138),KALRN
853,24,[macula densa epithelial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1000850),NOS1
854,24,[macula densa epithelial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1000850),TMPRSS4
855,24,[macula densa epithelial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1000850),BBOX1
856,24,[macula densa epithelial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1000850),PPFIA2
857,24,[macula densa epithelial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1000850),PAPPA2
858,24,[macula densa epithelial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1000850),ERBB4
859,24,[macula densa epithelial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1000850),CALCR
860,24,[macula densa epithelial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1000850),ITGB6
861,24,[macula densa epithelial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1000850),PKP4
862,24,[macula densa epithelial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1000850),DEPTOR
863,25,[mast cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_0000097),CPA3
864,25,[mast cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_0000097),TPSB2
865,25,[mast cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_0000097),HDC
866,25,[mast cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_0000097),SLC8A3
867,25,[mast cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_0000097),SLC18A2
868,25,[mast cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_0000097),KIT
869,25,[mast cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_0000097),SLC24A3
870,25,[mast cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_0000097),GRAP2
871,25,[mast cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_0000097),IL18R1
872,25,[mast cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_0000097),GATA2
873,26,[fibroblast](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_0000057),MOXD1
874,26,[fibroblast](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_0000057),CLMP
875,26,[fibroblast](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_0000057),ATRNL1
876,26,[fibroblast](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_0000057),LSAMP
877,26,[fibroblast](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_0000057),NID1
878,26,[fibroblast](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_0000057),PID1
879,26,[fibroblast](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_0000057),MEIS1
880,26,[fibroblast](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_0000057),LAMA2
881,26,[fibroblast](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_0000057),HPSE2
882,26,[fibroblast](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_0000057),LPAR1
883,27,[kidney loop of Henle medullary thick ascending limb epithelial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1001108),SIM2
884,27,[kidney loop of Henle medullary thick ascending limb epithelial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1001108),SLC12A1
885,27,[kidney loop of Henle medullary thick ascending limb epithelial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1001108),ESRRB
886,27,[kidney loop of Henle medullary thick ascending limb epithelial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1001108),CACNA2D3
887,27,[kidney loop of Henle medullary thick ascending limb epithelial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1001108),ESRRG
888,27,[kidney loop of Henle medullary thick ascending limb epithelial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1001108),ATP1A1
889,27,[kidney loop of Henle medullary thick ascending limb epithelial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1001108),LINC01762
890,27,[kidney loop of Henle medullary thick ascending limb epithelial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1001108),PTGER3
891,27,[kidney loop of Henle medullary thick ascending limb epithelial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1001108),ATP1B1
892,27,[kidney loop of Henle medullary thick ascending limb epithelial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1001108),EGF
893,28,[mesangial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_0000650),AGTR1
894,28,[mesangial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_0000650),PDGFRB
895,28,[mesangial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_0000650),PIEZO2
896,28,[mesangial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_0000650),WISP1
897,28,[mesangial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_0000650),DAAM2
898,28,[mesangial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_0000650),CARMN
899,28,[mesangial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_0000650),PRR16
900,28,[mesangial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_0000650),ITGA8
901,28,[mesangial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_0000650),COL25A1
902,28,[mesangial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_0000650),ROBO1
903,29,[monocyte](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_0000576),SLC11A1
904,29,[monocyte](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_0000576),MYO1F
905,29,[monocyte](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_0000576),DOCK2
906,29,[monocyte](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_0000576),ADGRE2
907,29,[monocyte](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_0000576),ITGAL
